,treatm,week,c_atar_ii_1,c_atar_ii_0,cmcsaq_session_hours_1,cgsaq_session_hours_1,cgmcq_session_hours_1,cesaq_session_hours_1,cemcq_session_hours_1,ceg_session_hours_1,csaq_session_hours_1,cmcq_session_hours_1,cgame_session_hours_1,cebook_session_hours_1,cmcsaq_session_hours_0,cgsaq_session_hours_0,cgmcq_session_hours_0,cesaq_session_hours_0,cemcq_session_hours_0,ceg_session_hours_0,csaq_session_hours_0,cmcq_session_hours_0,cgame_session_hours_0,cebook_session_hours_0,acsaq_session_hours_1,acmcq_session_hours_1,acmcq_Cshare_nonrev_1,acmcq_Cattempt_nonrev_1,acmcq_attempt_nonrev_1,acsa_attempt_1,acebook_commentposted_1,acvideos_watched_1,acvideo_events_1,actotebook_pageviews_1,acebook_session_hours_1,acebook_logins_1,acsession_clicks_1,acgame_session_hours_1,acgame_logins_1,acplayer_money_deploym_1,acplayer_happy_deploym_1,acsaq_session_hours_0,acmcq_session_hours_0,acmcq_Cshare_nonrev_0,acmcq_Cattempt_nonrev_0,acmcq_attempt_nonrev_0,acsa_attempt_0,acebook_commentposted_0,acvideos_watched_0,acvideo_events_0,actotebook_pageviews_0,acebook_session_hours_0,acebook_logins_0,acsession_clicks_0,acgame_session_hours_0,acgame_logins_0,acplayer_money_deploym_0,acplayer_happy_deploym_0,sd_markw13_exp2_1,sd_markw13_exp2_0,sd_markw13_exp1_1,sd_markw13_exp1_0,sd_markw16_1,sd_markw16_0,sd_markw15_1,sd_markw15_0,sd_mark_1,sd_mark_0,sd_final_1,sd_final_0,sd_markpl_1,sd_markpl_0,sd_markw6_1,sd_markw6_0,sd_saq_session_hours_cumul_1,sd_saq_session_hours_cumul_0,sd_mcq_session_hours_cumul_1,sd_mcq_session_hours_cumul_0,sd_mcq_Cshare_nonrev_cumul_1,sd_mcq_Cshare_nonrev_cumul_0,sd_mcq_Cattempt_nonrev_cumul_1,sd_mcq_Cattempt_nonrev_cumul_0,sd_mcq_attempt_nonrev_cumul_1,sd_mcq_attempt_nonrev_cumul_0,sd_sa_attempt_cumul_1,sd_sa_attempt_cumul_0,sd_ebook_commentposted_cumul_1,sd_ebook_commentposted_cumul_0,sd_videos_watched_cumul_1,sd_videos_watched_cumul_0,sd_video_events_cumul_1,sd_video_events_cumul_0,sd_totebook_pageviews_cumul_1,sd_totebook_pageviews_cumul_0,sd_ebook_session_hours_cumul_1,sd_ebook_session_hours_cumul_0,sd_ebook_logins_cumul_1,sd_ebook_logins_cumul_0,sd_session_clicks_cumul_1,sd_session_clicks_cumul_0,sd_game_session_hours_cumul_1,sd_game_session_hours_cumul_0,sd_game_logins_cumul_1,sd_game_logins_cumul_0,sd_player_money_deploym_cumul_1,sd_player_money_deploym_cumul_0,sd_player_happy_deploym_cumul_1,sd_player_happy_deploym_cumul_0,av_markw13_exp2_1,av_markw13_exp2_0,av_markw13_exp1_1,av_markw13_exp1_0,av_markw16_1,av_markw16_0,av_markw15_1,av_markw15_0,av_mark_1,av_mark_0,av_final_1,av_final_0,av_markpl_1,av_markpl_0,av_markw6_1,av_markw6_0,av_saq_session_hours_cumul_1,av_saq_session_hours_cumul_0,av_mcq_session_hours_cumul_1,av_mcq_session_hours_cumul_0,av_mcq_Cshare_nonrev_cumul_1,av_mcq_Cshare_nonrev_cumul_0,av_mcq_Cattempt_nonrev_cumul_1,av_mcq_Cattempt_nonrev_cumul_0,av_mcq_attempt_nonrev_cumul_1,av_mcq_attempt_nonrev_cumul_0,av_sa_attempt_cumul_1,av_sa_attempt_cumul_0,av_ebook_commenting_1,av_ebook_commenting_0,av_ebook_commentposted_cumul_1,av_ebook_commentposted_cumul_0,av_videos_watched_cumul_1,av_videos_watched_cumul_0,av_video_events_cumul_1,av_video_events_cumul_0,av_totebook_pageviews_cumul_1,av_totebook_pageviews_cumul_0,av_ebook_session_hours_cumul_1,av_ebook_session_hours_cumul_0,av_ebook_logins_cumul_1,av_ebook_logins_cumul_0,av_session_clicks_cumul_1,av_session_clicks_cumul_0,av_game_session_hours_cumul_1,av_game_session_hours_cumul_0,av_game_logins_cumul_1,av_game_logins_cumul_0,av_player_money_deploym_cumul_1,av_player_money_deploym_cumul_0,av_player_happy_deploym_cumul_1,av_player_happy_deploym_cumul_0
26,2,4,NA,NA,0.02985668,NA,NA,0.135322616,0.107433759,NA,-0.119667985,0.165848479,NA,0.078728005,0.110564396,NA,NA,0.12774691,0.195589453,NA,-0.331507027,0.064974718,NA,0.193218976,1,0.742059112,0.75009495,0.737399817,0.749778032,0.972930193,1,0.914173424,0.8812626,0.963055849,0.943636656,0.942770779,NA,NA,NA,NA,NA,0.967195809,0.888506234,0.842669368,0.844695508,0.812756956,1,NA,0.867855668,0.837238848,0.948402822,0.938929439,0.953367054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150140449,0.265857339,1.19544816,1.132397175,0.18284899,0.167584151,43.84636307,42.02765656,65.14933014,71.56520081,0.733003497,0.806360245,0.291901827,0.168376923,7.741732597,6.876450539,128.6215057,142.7683105,177.1338348,184.2798309,7.658675671,7.947593212,15.66450214,14.82057476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047214393,0.081122033,0.470823109,0.517470121,0.68318063,0.62870574,17.61421394,18.52898598,26.50253868,31.25362396,0.253807098,0.268115938,0.076142132,0.028985508,0.081218272,0.028985508,3.522842646,4.253623009,48.08121872,60.20289993,181.6751251,225.1594238,7.242209435,9.621415138,14.96954346,18.68115997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2,5,NA,NA,0.145258293,0.243386686,0.204086408,0.237551451,0.160664439,0.192675635,0.245259479,0.141395152,0.175861835,0.134444073,0.076124527,0.18834728,0.224079832,0.167002216,0.23391059,0.296190977,-0.306291163,0.102294698,0.206263259,0.229601026,0.700735092,0.927382112,0.866896391,0.93999505,0.932792544,0.646964431,0.792669177,0.934116364,0.851291597,0.647824466,0.867378235,0.794820309,NA,NA,NA,NA,NA,0.774677634,0.790573001,0.822662175,0.855442345,0.852944434,0.139898211,NA,0.875498772,0.84571439,0.910583377,0.919284642,0.88511759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436182678,0.333404034,1.744205713,1.849758267,0.162395909,0.15618819,59.11345673,58.75449753,90.15300751,100.8275452,1.533999443,1.415428638,4.167700768,1.450257778,10.48333168,10.2148428,199.2967377,236.6775818,398.8616333,234.8700256,11.82733154,10.7521143,27.50886536,19.88405991,5430.608104,2504.609929,12.52183151,7.021147251,42.49259567,24.13346672,2135.577152,1549.123556,27998.91849,2446.943237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14041619,0.138013139,0.871456861,1.102588177,0.683136463,0.637946606,31.3451786,36.15942001,47.80710602,60.61594391,0.512690365,0.51449275,0.167512685,0.144927531,0.791878164,0.449275374,7.619289398,9.340579987,138.1776581,162.0797119,298.0761414,327.3333435,11.32828808,14.25592518,24.04568481,27.49275398,3106.248731,1262.949275,8.724330902,6.569463253,27.63451767,19.74637604,5902.73545,5785.090909,8325.2,1485.574468
28,2,6,NA,NA,0.112693399,0.22940129,0.227269113,0.285466313,0.207797468,0.238263667,0.181303084,0.142965481,0.204832733,0.187176928,0.031008536,0.269246191,0.247847214,0.143454343,0.223676637,0.303986758,-0.273068368,0.077128619,0.221776292,0.215821847,0.982674241,0.836732209,0.815911353,0.867643356,0.869887412,0.8156299,0.996246278,0.964618921,0.939318955,0.988543212,0.970153153,0.959532738,0.804570556,0.861731052,0.935348928,0.667046785,0.79109019,1,0.881033301,0.95647049,0.92505908,0.928315043,0.513973475,0.913409948,0.936085105,0.92460686,0.962432921,0.966544986,0.957195103,0.832139611,0.817752063,0.927269161,0.510482907,0.956354022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550153017,0.620928645,2.126504898,2.34402442,0.156448066,0.157249257,70.78795624,68.83174896,107.558342,115.4186249,1.960119843,2.541561842,4.599065304,1.690728664,11.4734726,12.34568787,224.42453,293.5940552,448.976532,257.6535034,14.42100525,12.57667923,34.07030487,23.09796906,8669.930069,3700.846307,19.66971207,10.20468044,56.77721024,32.25564194,8488.191946,15475.88956,227288.4944,23315.67603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246763706,0.304789901,1.37700963,1.668159962,0.681359828,0.667231202,46.50761414,53.68115997,71.22335052,88.17391205,0.786802053,0.913043499,0.197969541,0.166666672,0.959390879,0.579710126,9.329949379,11.65942001,169.8071136,213.5434723,357.2233582,384.8695679,14.58416557,17.36577988,32.10152435,34.19565201,5785.15736,2375.826087,15.68930149,11.43020821,45.30456924,31.28985596,13225.21354,14626.54478,66890.6087,13418.02353
29,2,7,NA,NA,0.148915082,0.115580678,0.142685905,0.272928208,0.21078752,0.19754079,0.212543979,0.148947805,0.11932873,0.198969588,0.011734402,0.254608691,0.228203997,0.074536212,0.176481158,0.2632792,-0.277218342,0.064975731,0.220519766,0.173572257,0.976189792,0.970905542,0.917634189,0.958791494,0.95676136,0.890642464,0.998581469,0.990127683,0.981974423,0.99179256,0.973227561,0.946926415,0.976338804,0.937170088,0.985107601,0.929590642,0.645823538,0.974473,0.952123761,0.926604629,0.970407307,0.970568597,0.992736042,0.9496333,0.96115613,0.967058837,0.974465132,0.960424662,0.919949353,0.948435664,0.903247178,0.948260486,0.991054595,0.943118513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.677227974,0.703018427,2.348798513,2.641984224,0.154211462,0.151092887,79.25538635,74.27346802,120.3094101,125.3312836,2.432237148,2.665370464,4.641688347,2.017326832,11.99014759,14.61425591,230.4062653,326.0035706,464.8670654,281.0746155,16.44555473,14.65644264,41.76863098,27.12669563,9338.03937,4387.052509,24.65026283,12.68156528,62.8133812,38.04784012,15700.17502,30178.1435,477923.304,77131.92989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294901282,0.36066699,1.635182142,2.047745943,0.678969026,0.655732572,56.04060745,63.76086807,85.74619293,105.4710159,0.949238598,1.072463751,0.213197976,0.181159422,1.025380731,0.724637687,10.04060936,13.28260899,180.4822388,243.1666718,388.8070984,425.6521606,16.53919029,20.04821587,37.23350143,39.84057999,6621.456853,2900.217391,19.15681839,14.24389458,53.30964279,39.47826004,20938.97409,24194.59701,169121.719,40478.68367
30,2,8,NA,NA,0.218647465,0.119464964,0.140381798,0.283493549,0.215501606,0.195824057,0.125780463,0.18562898,0.111501992,0.200559199,0.100823998,0.222875819,0.214807719,0.097212568,0.210332155,0.253488898,-0.123006962,0.143568486,0.19413875,0.201202661,0.895168602,0.944600046,0.886887431,0.948867679,0.946444571,0.919829845,0.999130905,0.94874543,0.97424078,0.9937976,0.986950636,0.988742232,0.973966062,0.988115132,0.979293466,0.968321085,0.51000005,0.770727694,0.910453439,0.849124849,0.909590542,0.932491958,0.640314043,0.952975392,0.970107019,0.983850658,0.978478253,0.977388501,0.969137132,0.989081681,0.969733179,0.973127902,0.989797115,0.959625185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98486954,0.903497577,2.784068346,3.138982296,0.15377441,0.152397707,95.39012909,88.7750473,144.9839783,144.9812622,3.219739914,4.006797791,4.697946548,2.203458786,13.6190052,16.12046814,245.1277008,370.4558411,488.2549133,314.5827026,18.57336235,17.04072952,46.67162323,31.929842,9917.027046,4711.428738,26.3298912,13.5566597,70.4249115,41.45256042,25813.08156,47090.61409,8848664.558,141017.2539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414694369,0.48025319,2.109243631,2.675133228,0.67715472,0.64490515,72.15736389,83.32608795,110.218277,135.9492798,1.203045726,1.586956501,0.233502537,0.210144922,1.076142073,0.833333313,11.32994938,14.92028999,196.5736084,270.3478394,423.1979675,475.8333435,19.24410439,23.3739872,43.60406113,46.94202805,7295.903553,3148.73913,21.40975952,16.33995438,61.53299332,46.23913193,32386.38342,36646.52985,1023908.824,79008.79817
31,2,9,NA,NA,0.237510204,0.116533041,0.144602865,0.295293808,0.232715562,0.202253714,0.153701454,0.223848611,0.107632488,0.211667329,0.137975752,0.222383946,0.230463952,0.144883379,0.239799827,0.259145468,-0.089934357,0.178921551,0.192801848,0.226304695,0.964193225,0.937739551,0.919520974,0.953134418,0.946292698,0.971943676,0.999739826,0.954389393,0.930222034,0.991388917,0.986354887,0.993027985,0.998032749,0.995521367,0.997075856,0.984264374,0.959312618,0.989619911,0.92271471,0.967570961,0.927851975,0.916567028,0.956686854,0.92910403,0.974972785,0.978107691,0.986666441,0.976413727,0.979488313,0.994749546,0.988639653,0.990127087,0.994642913,0.945922017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.272211909,0.958098948,3.232663631,4.091571331,0.142697871,0.141131908,110.6459274,110.0291824,167.2683258,177.2694702,4.135379791,4.815439701,4.722689152,2.47548008,15.58065796,19.67741203,281.7938538,432.0909119,516.4676514,340.1925354,20.37752914,20.39196968,50.24707794,35.75764465,10056.89532,4822.50632,26.66345024,13.55517578,72.97371674,42.42605591,39769.45065,64716.38716,16526774.05,227720.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507386446,0.560285389,2.718018055,3.475683212,0.673031747,0.648359001,91.77664948,106.644928,140.8984833,174.217392,1.416243672,2.036231995,0.243654817,0.224637687,1.111675143,0.942028999,12.90862942,16.81884003,219.1827393,295.4420166,455.6091309,514.7318726,21.40017128,26.40155411,47.91878128,52.58695602,7514.238579,3320.130435,22.21436691,17.44834328,64.28426361,49.56521606,45990.71503,50482.65672,1866065.497,127218.375
32,2,10,NA,NA,0.271769106,0.118922524,0.155436039,0.32467407,0.26327908,0.215595812,0.174631447,0.231421441,0.111352347,0.229664609,0.210858747,0.198401719,0.228905246,0.194977671,0.300762028,0.290222198,0.138908759,0.245934829,0.164920807,0.277074486,0.968321443,0.829208374,0.817377329,0.862651885,0.839613795,0.949037671,1,0.956108451,0.978255272,0.987990499,0.982171357,0.989459455,0.997275412,0.99842602,0.998554289,0.992515028,0.998610198,0.738155842,0.859738231,0.883574784,0.84166795,0.816888869,0.878635824,0.996074677,0.947032332,0.912815154,0.978746235,0.977891266,0.970276356,0.996810198,0.976764798,0.995895505,0.996188581,0.982097208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.621338725,1.374939919,4.078078747,6.04142189,0.128545016,0.135633484,140.2746887,153.708252,215.4984741,255.4860992,5.674508095,7.333511353,4.723922729,2.532983541,18.25157166,21.80606651,313.619751,476.9349365,536.1644897,351.036377,22.23910522,21.61660957,53.01454926,38.39724731,10062.23096,4840.26506,26.61840057,13.38371563,73.85901642,42.25557709,55550.24821,81089.23827,2858682.642,347912.4702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.801337898,0.911819279,4.064249039,5.989812374,0.659559608,0.644728601,137.4162445,174.0869598,213.553299,286.8333435,2.324873209,3.434782505,0.248730958,0.246376812,1.126903534,0.992753625,15.05076122,19.74637604,245.1421356,340.4855042,497.2233582,564.8405762,23.98390579,30.05800819,52.75634384,59.90579605,7740.416244,3396.956522,22.83138657,18.2881813,66.11675262,51.11594391,60525.40933,64344.50746,867617.3575,184703.6719
33,2,11,0.355126798,0.222216219,0.307338506,0.12311852,0.146137714,0.322100312,0.235984281,0.208366036,0.287647963,0.239105225,0.103590079,0.211212933,0.224025235,0.210991293,0.210971549,0.163856432,0.276749939,0.275896877,0.229337469,0.218457684,0.154478073,0.255310118,0.750979722,0.75306797,0.703461826,0.713426292,0.640424848,0.54677695,0.98623383,0.842633545,0.816992044,0.972965062,0.969264865,0.983197093,0.99857825,0.997465312,0.999216735,0.99701786,0.999864459,0.834273517,0.833108723,0.694622517,0.709167004,0.696344733,0.526956558,0.694416821,0.902879775,0.964612365,0.893674374,0.949739099,0.959436536,0.990251005,0.993881166,0.996606052,0.996875644,0.997052491,12.4987278,15.01779938,8.101909637,8.29902935,15.50218105,10.72301865,10.25906944,9.480891228,10.91221333,10.56819725,8.781767845,9.784790993,3.19230032,2.163500071,1.790926099,1.064070702,2.69252944,2.626760006,5.06914711,6.88091135,0.102077693,0.101725996,162.5566864,172.4000549,268.2445374,291.884491,15.22362232,18.93315697,4.808936119,3.722730398,24.91822052,24.83620262,464.767395,513.2360229,578.5760498,394.1523743,25.75737953,24.29313469,58.23458862,42.87233734,10039.69208,4848.04269,26.70688438,13.2406702,73.92262268,41.76488876,70704.95782,95620.9022,3841130.642,475868.7072,39.94083023,36.08405304,42.67718124,41.51702881,71.98027802,74.32375336,77.90410614,79.93346405,74.33542633,73.24480438,30.05698013,28.63278961,19.41930771,19.70259666,24.85913658,24.90942001,1.873266935,1.825553775,7.592763901,9.623241425,0.637794435,0.616442263,268.9441528,299.2753601,432.2893372,498.2463684,8.918781281,12.42028999,0.253807098,0.253623188,1.192893386,1.384057999,20.58375549,25.66666603,334.6142273,419.3912964,595.5076294,710.166687,29.61117172,37.42313385,63.05583572,72.14492798,7864.807107,3517.253623,23.3340683,18.83237267,67.38578796,52.56521606,73454.16062,76474.48507,1093108.947,240510.194
34,3,1,NA,NA,NA,NA,NA,NA,0.174284652,NA,NA,-0.213671342,NA,0.183277547,NA,NA,NA,NA,-0.000208626,NA,NA,0.279562682,NA,-0.039207593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247705922,0.161177322,NA,NA,NA,NA,NA,NA,NA,NA,0.075377837,0.082760587,1.713724256,1.278893709,17.77863121,24.55419922,40.63680267,43.86453629,1.463595271,1.429145575,3.217625856,3.241441727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042961005,0.038003154,NA,NA,NA,NA,NA,NA,NA,NA,0.005681818,0.006849315,0.005681818,0.006849315,0.392045468,0.404109597,3.482954502,4.636986256,13.71022701,17.45205498,0.565678954,0.742782295,1.284090877,1.684931517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,3,2,NA,NA,-0.220794305,NA,NA,0.194921747,0.187445283,NA,-0.564020753,0.102788046,NA,0.18620941,-0.457954943,NA,NA,0.085570976,0.075821631,NA,0.149252847,-0.49659875,NA,0.088185653,NA,0.195394546,NA,NA,NA,NA,NA,0.912014961,0.972064734,0.812819302,0.824254513,0.82081145,NA,NA,NA,NA,NA,NA,0.171484888,NA,NA,NA,NA,NA,0.623027802,0.915755749,0.577410161,0.588657856,0.633596838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129352093,0.170942485,0.258847028,0.499974579,0.177017674,0.158592597,9.112621307,11.43193245,15.44278812,19.11139488,0.385744333,0.438197464,0.181980446,0.217013702,2.768931389,3.051355362,39.29379272,68.74301147,105.7248383,114.1962662,3.302473068,4.311096668,7.15461874,8.375301361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030122967,0.039165281,0.069715559,0.125406042,0.791394949,0.688683093,2.238636255,3.287671328,3.517045498,5.267123222,0.073863633,0.089041099,0.03409091,0.02739726,0.03409091,0.034246575,1.085227251,1.55479455,12.403409,18.6232872,84.63636017,103.4520569,2.92449975,4.139875412,6.5,8.753424644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,3,3,NA,NA,0.014349727,NA,NA,0.244952217,0.193690285,NA,-0.222630382,0.132723361,NA,0.192816898,-0.149998888,NA,NA,0.034721926,0.079601258,NA,-0.028253762,-0.108119257,NA,0.083515942,0.750769496,0.678076863,0.715730727,0.712288976,0.80003798,0.673721552,NA,0.853311479,0.78383106,0.854841888,0.856654048,0.833579719,NA,NA,NA,NA,NA,NA,0.90841645,0.53285706,0.825356722,0.825048089,0.907485187,1,0.810523868,0.858701408,0.87683481,0.900150657,0.898013115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105865762,0.115222767,0.688198626,1.158089876,0.173360229,0.13834013,23.13006783,27.75814056,39.3286171,41.82236862,0.599458635,0.702415049,0.195982367,0.217013702,4.01915884,5.436940193,56.51947784,129.1028442,145.6550751,172.1309967,5.037180901,7.09067297,11.18916416,12.61375809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024535518,0.027238645,0.248828083,0.34191364,0.720583379,0.693799376,8.25,9.732876778,13.17613602,14.91780853,0.170454547,0.226027399,0.039772727,0.02739726,0.039772727,0.034246575,2.170454502,3.1095891,23.99431801,44.73972702,145.2329559,179.5410919,5.150101662,7.374725819,10.840909,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,3,4,NA,NA,0.03269982,NA,NA,0.167390883,0.152838022,NA,-0.334932625,0.13262713,NA,0.14732118,0.029853582,NA,NA,-0.005331955,0.069308937,NA,0.279258609,0.058142148,NA,0.058172811,1,0.930500329,0.970494211,0.798893809,0.793781042,1,NA,0.756162882,0.791815937,0.977018297,0.95751065,0.966871142,NA,NA,NA,NA,NA,0.802142501,0.815782249,0.929645717,0.81205529,0.801054001,0.82478708,1,0.886146605,0.908282042,0.986119509,0.972280562,0.962007523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117078334,0.134268895,1.007229328,1.846081614,0.183449641,0.144661561,34.47717285,43.609272,60.09031296,68.66158295,0.617888093,0.756767631,0.245412454,0.2312399,6.524914742,7.942685604,81.01772308,222.5409088,172.7587738,203.3900909,6.607019901,9.588176727,15.09984875,16.74843788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031172434,0.04118577,0.374016553,0.640408278,0.700586677,0.675567508,13.31818199,17.47945213,22.01136398,27.5616436,0.1875,0.273972601,0.045454547,0.034246575,0.051136363,0.04109589,3.323863745,4.684931278,35.44318008,77.5068512,175.125,218.3630066,6.818996906,9.959695816,14.01704502,19.14383507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,3,5,NA,NA,0.028415963,0.23149547,0.192835227,0.208193675,0.204678774,0.213907659,0.038672689,0.128137827,0.15895687,0.197474331,-0.035681143,0.195005566,0.240782067,0.023761097,0.105996773,0.180297911,0.124939024,-0.012116744,0.231285304,0.098743901,0.452616781,0.829961419,0.90483588,0.880576968,0.873304486,0.835993588,0.034647945,0.869339406,0.661130548,0.911162078,0.917455375,0.912436187,NA,NA,NA,NA,NA,0.453728437,0.872444272,0.801001012,0.898736537,0.871447444,0.709237695,1,0.878522038,0.883100569,0.939317167,0.937689602,0.933106124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.404075563,0.372632414,1.566989541,2.48660326,0.177204445,0.1340947,45.64616776,58.26588058,77.81291962,93.0736084,1.296135664,1.591204524,0.719103873,0.987809479,10.36552525,11.42650223,214.1079865,310.8515625,254.9926758,268.2010193,9.537251472,12.51992702,20.37530708,22.29952049,4119.694516,3253.325133,9.675393105,8.832393646,31.65912056,25.00460815,1852.687871,1787.975705,9112.106497,5172.451399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162661135,0.156460911,0.874396265,1.210481167,0.710650802,0.656001985,26.78977203,34.29452133,43.57954407,54.78082275,0.505681813,0.691780806,0.142045453,0.143835619,0.244318187,0.280821919,7.960227489,9.712328911,141.1363678,192.0684967,269.8920593,315.6164246,10.75650311,14.41497898,21.71590996,27.5616436,2495.795455,1616.80137,8.07790184,7.15335083,25.11931801,20.21232796,5809.60479,5762.496454,4197.760563,2189.551724
39,3,6,NA,NA,-0.038944852,0.232664168,0.220537588,0.21563305,0.225467697,0.243461162,0.083936758,0.075776458,0.188919753,0.220445782,0.094605662,0.138669327,0.229962975,0.033203892,0.119531564,0.184924006,0.019157462,0.06374564,0.214239657,0.109285265,0.958789468,0.883636236,0.890883267,0.843366385,0.87810719,0.782740533,0.704545438,0.946838081,0.961656451,0.969556451,0.946951985,0.905703843,0.885127306,0.916826844,0.948374808,0.762399316,0.948490024,0.619529366,0.92970103,0.415525079,0.892662764,0.884930074,0.472824633,0.853252709,0.970577419,0.969370544,0.976067185,0.973973393,0.961359918,0.890794098,0.894537449,0.915981352,0.822266996,0.936463594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438301116,1.183976889,2.138350487,3.070218801,0.155216664,0.155213475,55.96478271,67.60049438,95.04376221,108.4927521,1.59250474,3.480243206,1.065638065,1.861133218,12.29747581,12.1944952,231.6967468,341.0720825,295.9411926,299.3217163,11.8362484,14.53409195,26.52318573,27.34347916,6326.159964,4649.114561,13.61980152,13.84102154,42.48009491,34.39025497,6069.149628,4894.848869,65520.633,23639.46096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215039715,0.468361318,1.382401347,1.930536151,0.693943501,0.654192805,42.50568008,53.03424835,68.0625,84.76712036,0.6875,1.458904147,0.164772734,0.184931502,0.363636374,0.541095912,9.579545021,11.53424644,166.9147797,235.7328796,323.3068237,373.6095886,13.78142357,17.78223038,29.67045403,35.22602844,4476.244318,2866.047945,13.56285477,12.26147079,40.46022797,32.81506729,12689.83529,12200.64085,33197.975,11757.29126
